split,model_version,prediction_count,mae,rmse,mape,smape,wape,bias,absolute_bias,median_absolute_error,p90_absolute_error,p95_absolute_error,peak_threshold_mw,peak_prediction_count,peak_hour_mae,peak_hour_rmse,peak_hour_bias,ramp_mae,directional_accuracy,overprediction_rate,underprediction_rate,prediction_latency_ms,slice_column,slice_value
test,gradient_boosting_v0_1,163,577.6002827804978,730.2772051006995,0.6629284091423226,0.665058300596795,0.6538410810797263,-290.97971003096046,290.97971003096046,457.2830378152139,1195.4018438091941,1453.5028051153845,105281.8,17,744.9925364749712,881.7565318976475,-560.6723315810736,577.6002827804978,99.38650306748467,34.96932515337423,65.03067484662577,0.002235573726398463,target_hour_of_day,1
test,gradient_boosting_v0_1,163,475.79008288097157,654.0935604464687,0.5464946462414673,0.5483925069857459,0.5535021596207961,-269.8493592116993,269.8493592116993,376.78871867325506,1115.0357995140405,1435.9679661927821,102884.20000000001,17,909.712388218223,1158.3473183911378,-687.5025467082827,475.79008288097157,98.77300613496932,32.515337423312886,67.48466257668711,0.002235573726398463,target_hour_of_day,2
test,gradient_boosting_v0_1,163,340.7194126484617,440.8166280122965,0.4018637676248711,0.4024181621614837,0.4041309857970814,-118.73572117200105,118.73572117200105,252.0851977293205,671.2701653458208,791.4804299202777,99984.8,17,461.9244435076749,665.8996044325243,-191.8323899316105,340.7194126484617,97.54601226993866,38.65030674846626,61.34969325153374,0.002235573726398463,target_hour_of_day,3
test,gradient_boosting_v0_1,163,387.2371735397646,497.3881830649632,0.462645068052189,0.4620748763978391,0.4645259056794018,95.49441520372048,95.49441520372048,321.8562898467935,872.5680675986924,1080.754147896311,99128.6,17,539.699264175482,698.9483099506994,-115.55989248538647,387.2371735397646,82.20858895705521,58.895705521472394,41.104294478527606,0.002235573726398463,target_hour_of_day,4
test,gradient_boosting_v0_1,163,435.5275907276023,553.5508075481135,0.5196614000349341,0.5195124729107373,0.5214708112198548,-45.21580717076981,45.21580717076981,384.69513244880363,860.1634096810362,1091.3435233655912,99516.6,17,520.1341800730605,648.1230791071548,-158.2416249885941,435.5275907276023,76.68711656441718,39.263803680981596,60.73619631901841,0.002235573726398463,target_hour_of_day,5
test,gradient_boosting_v0_1,163,631.4127274624844,817.1936478255986,0.7348885620019252,0.7374565916490776,0.7380307823441375,-318.5767721001017,318.5767721001017,463.1362130330672,1308.66931965072,1601.16111237185,102287.8,17,756.0254944648632,951.7866471390457,-511.2567458009837,631.4127274624844,95.0920245398773,31.901840490797547,68.09815950920245,0.002235573726398463,target_hour_of_day,6
test,gradient_boosting_v0_1,163,777.4143034491515,995.7456090075116,0.8783597029141396,0.8805120685548796,0.8677400837853553,-184.07809995813867,184.07809995813867,621.2572690892994,1734.5270244345215,2037.475441160593,107487.20000000001,17,1037.4357687342717,1168.80990343711,-909.3856926154318,777.4143034491515,97.54601226993866,43.558282208588956,56.44171779141104,0.002235573726398463,target_hour_of_day,7
test,gradient_boosting_v0_1,163,633.972563887664,768.0380150418887,0.691356334792322,0.6896902992705303,0.6819996035786712,202.72690250046864,202.72690250046864,561.505087602578,1210.8974191027055,1465.4965283011106,111487.6,17,563.9020307027155,682.6499952801252,-181.48043924252082,633.972563887664,100.0,61.34969325153374,38.65030674846626,0.002235573726398463,target_hour_of_day,8
test,gradient_boosting_v0_1,163,819.420675861361,1045.6273559302106,0.8562215388037696,0.8553516737836874,0.8649114636941216,81.57909314108052,81.57909314108052,672.5285119105974,1783.0430139427742,2166.6106138948862,113333.8,17,833.2019756945537,989.7891123089041,-58.334163610598324,819.420675861361,87.73006134969326,52.14723926380368,47.85276073619632,0.002235573726398463,target_hour_of_day,9
test,gradient_boosting_v0_1,163,659.0947938127584,833.4065002093561,0.6814062331717214,0.6812905918731479,0.6880669723187272,6.256880423184174,6.256880423184174,494.1745594011736,1388.2620753198546,1686.2184939363508,113104.6,17,838.5765150410691,1111.8337562543602,70.1785684006138,659.0947938127584,94.47852760736197,49.079754601226995,50.920245398773,0.002235573726398463,target_hour_of_day,10
test,gradient_boosting_v0_1,163,604.5740447160304,755.1739441485545,0.6231518991682675,0.6240778183281583,0.6234220042416931,-148.21969149283854,148.21969149283854,478.4213703657151,1231.6776477829058,1475.3038069602699,115049.40000000001,17,743.6036730403216,933.705959916281,139.92281446063305,604.5740447160304,92.02453987730061,43.558282208588956,56.44171779141104,0.002235573726398463,target_hour_of_day,11
test,gradient_boosting_v0_1,163,607.7344197934196,771.9227801107542,0.6213793523494436,0.6217242498000402,0.6187627845420312,-72.01335342264828,72.01335342264828,502.5343710449233,1157.3990096569735,1624.468383521792,117252.0,17,995.5706146318621,1243.1347749858267,-402.9182123877031,607.7344197934196,89.57055214723927,45.39877300613497,54.601226993865026,0.002235573726398463,target_hour_of_day,12
test,gradient_boosting_v0_1,163,581.7017806779086,748.0690151166417,0.5798485551728221,0.5806024326017096,0.5841831973672408,-142.22633105146852,142.22633105146852,492.8382823585707,1296.6572611703084,1531.9190869261618,120855.40000000005,17,859.8939843502131,973.0059511636452,-524.8993943728068,581.7017806779086,84.66257668711657,45.39877300613497,54.601226993865026,0.002235573726398463,target_hour_of_day,13
test,gradient_boosting_v0_1,163,569.5760472369507,724.1710856636682,0.5554439341142684,0.5566391006817635,0.5638838302382456,-247.1348876299853,247.1348876299853,463.55482125845447,1185.2594894037961,1429.0971534181524,126035.60000000008,17,864.2019562848513,1031.081172782287,-317.71131984925717,569.5760472369507,84.04907975460122,33.74233128834356,66.25766871165644,0.002235573726398463,target_hour_of_day,14
test,gradient_boosting_v0_1,163,562.38967352097,728.4045801774346,0.5453036223132307,0.5448290654122032,0.551039179193861,64.89982979217143,64.89982979217143,409.14186437326134,1142.4969750513267,1522.40396684476,125807.00000000001,17,1037.6710593077287,1238.6274336875008,-321.93506080324863,562.38967352097,86.50306748466258,53.987730061349694,46.012269938650306,0.002235573726398463,target_hour_of_day,15
test,gradient_boosting_v0_1,163,681.1393804758502,898.5524901262452,0.6463256841484559,0.6476705754038337,0.6600661804883239,-252.07979541545413,252.07979541545413,512.3126912517037,1421.679322764371,1645.6927967398326,127156.6,17,1355.545944826883,1626.0032253772288,-714.3110235320569,681.1393804758502,76.68711656441718,37.423312883435585,62.57668711656442,0.002235573726398463,target_hour_of_day,16
test,gradient_boosting_v0_1,163,869.1149463461545,1128.9234505371164,0.8272090539148029,0.8313384456284083,0.8270679291178076,-553.8370387332053,553.8370387332053,717.88366461017,1764.882697070626,2110.059249583883,129185.80000000002,17,1436.833872185629,1758.7817289251213,-841.4812235971083,869.1149463461545,93.86503067484662,26.993865030674847,73.00613496932516,0.002235573726398463,target_hour_of_day,17
test,gradient_boosting_v0_1,164,711.9768003512243,995.6829456923269,0.651666918940361,0.6533932780788003,0.6629934684066844,-174.56383043415056,174.56383043415056,541.7468222188982,1445.9128435225998,1876.207225324548,131524.1,17,1420.0984022299424,1963.5057240055162,-811.8176012092359,711.9768003512243,94.51219512195121,49.390243902439025,50.609756097560975,0.0022355737263984633,target_hour_of_day,18
test,gradient_boosting_v0_1,163,819.2992635196824,1111.3253561338622,0.7636548465424897,0.7620437927406335,0.764392876318459,259.96500288721586,259.96500288721586,648.4655334329873,1732.8514731022035,2166.774219443985,131839.0,17,1363.442917068095,2021.308862884852,-635.7925702971372,819.2992635196824,87.11656441717791,65.6441717791411,34.355828220858896,0.002235573726398463,target_hour_of_day,19
test,gradient_boosting_v0_1,163,667.5109455478788,876.7388792144379,0.6252030666695648,0.6270496931068104,0.6312633764652827,-311.65361771613493,311.65361771613493,566.670789302836,1317.4604282065823,1640.6967628494303,129201.40000000001,17,952.33752678607,1507.7303939325407,-726.0607069048351,667.5109455478788,92.63803680981594,35.58282208588957,64.41717791411043,0.002235573726398463,target_hour_of_day,20
test,gradient_boosting_v0_1,163,643.4845416409173,765.8052207120755,0.6307715197739752,0.6313822469854298,0.6215918111122745,-210.21215586484425,210.21215586484425,610.5850777790183,1223.95985323333,1356.181906466275,124993.60000000002,17,663.6941116778565,802.1692152227446,-507.9956303943395,643.4845416409173,96.93251533742331,34.96932515337423,65.03067484662577,0.002235573726398463,target_hour_of_day,21
test,gradient_boosting_v0_1,163,468.05609340843495,599.9632716940599,0.4726376555058156,0.47199861338810867,0.46767125447982527,108.37119281038062,108.37119281038062,375.9010203894577,1011.1647986920143,1281.3663570532274,121016.20000000001,17,562.1610465032153,667.4592236585257,-236.30890635200964,468.05609340843495,100.0,55.828220858895705,44.171779141104295,0.002235573726398463,target_hour_of_day,22
test,gradient_boosting_v0_1,163,535.4674917044765,677.9255366984921,0.5563856514721701,0.5555388466698123,0.5606535991970949,181.88192123972772,181.88192123972772,482.5091683157516,1041.6781283228777,1242.7587887182701,114700.20000000001,17,858.6427236461861,1007.1221910920259,340.4565314915312,535.4674917044765,100.0,62.57668711656442,37.423312883435585,0.002235573726398463,target_hour_of_day,23
test,hist_gradient_boosting_v0_1,163,445.5931167132421,579.4751132310668,0.4854658159899735,0.48577217493281105,0.48707950059147287,-5.213310818915845,5.213310818915845,330.2020644151926,1003.8711001286429,1102.2600093544258,109017.8,17,550.890762259522,733.2822273319163,-133.04729954391695,445.5931167132421,99.38650306748467,54.601226993865026,45.39877300613497,0.01153381037509886,target_hour_of_day,0
test,hist_gradient_boosting_v0_1,163,587.4113672531732,740.3713719495757,0.6754457268773134,0.6778626004005931,0.6649471872736121,-334.8752099820566,334.8752099820566,508.6282972714398,1233.0402198769618,1453.268408943952,105281.8,17,765.9329587132696,928.7250059757523,-688.3268302316471,587.4113672531732,100.0,30.67484662576687,69.32515337423312,0.01153381037509886,target_hour_of_day,1
test,hist_gradient_boosting_v0_1,163,453.8297352496388,631.4378375735196,0.5163493208069456,0.5180066569673124,0.5279549692162265,-238.2390353305827,238.2390353305827,338.34796813131834,978.5144600460981,1375.8372435460224,102884.20000000001,17,1033.4788699060043,1243.9693028326615,-987.4257687290536,453.8297352496388,98.77300613496932,36.809815950920246,63.190184049079754,0.01153381037509886,target_hour_of_day,2
test,hist_gradient_boosting_v0_1,163,357.52734007855537,469.1044355895916,0.4187493904993181,0.4191863399136771,0.4240670505746345,-65.29474161997648,65.29474161997648,276.75547750371334,697.7295024387395,976.4907875149571,99984.8,17,573.0046688542849,730.0719379068369,137.63221066502464,357.52734007855537,97.54601226993866,41.717791411042946,58.282208588957054,0.01153381037509886,target_hour_of_day,3
test,hist_gradient_boosting_v0_1,163,309.92954748139033,424.49778200785227,0.36760367064095867,0.367705908626914,0.371788437624819,2.958357283186601,2.958357283186601,248.3798278735194,649.6839889911965,789.7400025839743,99128.6,17,522.2790537944272,716.8076622665172,-145.53882466585833,309.92954748139033,86.50306748466258,48.466257668711656,51.533742331288344,0.01153381037509886,target_hour_of_day,4
test,hist_gradient_boosting_v0_1,163,392.16807527699075,498.39478999825945,0.463631004702798,0.4633294764585778,0.46955510673289863,13.58201046445933,13.58201046445933,320.82603909449244,831.2516696077485,1012.4769195472011,99516.6,17,577.3795783632231,685.2840489993634,25.753582964696655,392.16807527699075,82.20858895705521,47.239263803680984,52.760736196319016,0.01153381037509886,target_hour_of_day,5
test,hist_gradient_boosting_v0_1,163,549.2222153126036,715.8061537279336,0.6382455947337271,0.6401628256331824,0.6419618794776746,-257.91246715336007,257.91246715336007,474.4219950651168,1127.8746734199203,1439.5790995546581,102287.8,17,766.5981820793206,873.1244703592474,-458.0100918848372,549.2222153126036,96.93251533742331,32.515337423312886,67.48466257668711,0.01153381037509886,target_hour_of_day,6
test,hist_gradient_boosting_v0_1,163,729.1972467470458,940.190582575633,0.8137458263644135,0.8156458605340285,0.8139208105394969,-203.48128352077646,203.48128352077646,567.2817213410744,1658.5054094669215,1892.1735925114801,107487.20000000001,17,1183.1435269007668,1425.734226594094,-1178.1069928985244,729.1972467470458,98.15950920245399,40.49079754601227,59.50920245398773,0.01153381037509886,target_hour_of_day,7
test,hist_gradient_boosting_v0_1,163,576.8458918906351,721.8020717067021,0.6259329543734453,0.624404258693475,0.6205452601654031,171.54297931907408,171.54297931907408,491.36074869507866,1065.528387385141,1288.2224126088026,111487.6,17,658.181727732399,761.6605890534858,-104.56801195974164,576.8458918906351,100.0,59.50920245398773,40.49079754601227,0.01153381037509886,target_hour_of_day,8
test,hist_gradient_boosting_v0_1,163,767.6849347108748,973.5712645877835,0.799007544567517,0.7994449602884982,0.810303571896993,-43.19276167560689,43.19276167560689,602.8176894067874,1593.0103815947193,2125.504889859095,113333.8,17,957.5656583207045,1158.2652346590646,60.090083159183614,767.6849347108748,92.02453987730061,47.239263803680984,52.760736196319016,0.01153381037509886,target_hour_of_day,9
test,hist_gradient_boosting_v0_1,163,596.5204205999752,754.7846888211741,0.6194438350713269,0.6197072174360758,0.6227419842814322,-77.9069983079641,77.9069983079641,541.292363933695,1226.8833203118702,1442.6378425640871,113104.6,17,781.3527069536872,1003.8163050237104,24.558957934039746,596.5204205999752,95.70552147239265,42.331288343558285,57.668711656441715,0.01153381037509886,target_hour_of_day,10
test,hist_gradient_boosting_v0_1,163,622.2832498907472,775.5112207559267,0.6375993037357318,0.6386453940108158,0.6416833045407078,-186.43971649888994,186.43971649888994,512.2099083757348,1172.7232000542401,1549.4137099126647,115049.40000000001,17,834.6633269012682,1007.7116157684042,-119.19341370433668,622.2832498907472,92.63803680981594,39.263803680981596,60.73619631901841,0.01153381037509886,target_hour_of_day,11
test,hist_gradient_boosting_v0_1,163,627.6587236211242,784.5315005944749,0.6380002938955418,0.637936207367182,0.6390486484242883,-11.517548657207573,11.517548657207573,506.6587052112736,1226.7023541612652,1417.3374817928345,117252.0,17,1105.9343818275975,1334.1768644977228,-345.41629700331697,627.6587236211242,90.79754601226993,49.693251533742334,50.306748466257666,0.01153381037509886,target_hour_of_day,12
test,hist_gradient_boosting_v0_1,163,566.6973141761317,721.681121316716,0.5590469058585279,0.5590285386033792,0.5691147249868012,-60.18720291903585,60.18720291903585,439.0863377377682,1227.836975186953,1504.261486619059,120855.40000000005,17,932.6197304360651,1090.388804506208,-538.5940835682901,566.6973141761317,86.50306748466258,41.717791411042946,58.282208588957054,0.01153381037509886,target_hour_of_day,13
test,hist_gradient_boosting_v0_1,163,523.5142849509956,688.2523501649367,0.5080184019216614,0.5090040945709846,0.5182823990135181,-228.62133902524275,228.62133902524275,418.7583549665869,1014.0716112829716,1489.4985927801886,126035.60000000008,17,1019.4911566903475,1199.2115937786305,-362.30244788673264,523.5142849509956,81.59509202453987,32.515337423312886,67.48466257668711,0.01153381037509886,target_hour_of_day,14
test,hist_gradient_boosting_v0_1,163,530.594085104232,743.5716491305017,0.503540183817642,0.5033899447472368,0.5198853089005939,-53.68863917245061,53.68863917245061,390.0890493897168,1114.6270269878069,1252.6811601629597,125807.00000000001,17,1178.9040921363862,1554.512962855929,-323.8898833604959,530.594085104232,85.88957055214725,44.171779141104295,55.828220858895705,0.01153381037509886,target_hour_of_day,15
test,hist_gradient_boosting_v0_1,163,697.6094899364418,961.3185137639189,0.648952340257145,0.6509566243901334,0.676026735046603,-326.5555763606692,326.5555763606692,495.39684682316147,1599.3869686921623,2094.495741160037,127156.6,17,1604.0265598412138,1866.3030567206254,-931.5364710138143,697.6094899364418,78.52760736196319,36.809815950920246,63.190184049079754,0.01153381037509886,target_hour_of_day,16
test,hist_gradient_boosting_v0_1,163,771.6817340225466,1023.6311160259411,0.7275110163853983,0.7303567218701867,0.7343484499711601,-379.16336261451613,379.16336261451613,554.4959417952196,1628.555877460388,1918.9503035619318,129185.80000000002,17,1410.6413694230816,1672.1302291562383,-659.631157555322,771.6817340225466,93.86503067484662,34.96932515337423,65.03067484662577,0.01153381037509886,target_hour_of_day,17
test,hist_gradient_boosting_v0_1,164,654.9633422113368,949.7033182247808,0.5964834104627716,0.597095301017781,0.6099024823810492,-56.716309349160774,56.716309349160774,468.5566382831894,1417.7621702486142,2089.407607976418,131524.1,17,1185.2218696650577,1787.4381303984253,-735.9240293301751,654.9633422113368,95.1219512195122,48.170731707317074,51.829268292682926,0.01153381037509886,target_hour_of_day,18
test,hist_gradient_boosting_v0_1,163,720.0302001095715,1031.2222241491481,0.6638522023533802,0.663697897223471,0.6717764560576696,44.08480762273005,44.08480762273005,554.3267871999851,1592.3133920419816,1974.994599128666,131839.0,17,1443.264640742865,2054.479626192012,-995.9426365404164,720.0302001095715,87.73006134969326,51.533742331288344,48.466257668711656,0.01153381037509886,target_hour_of_day,19
test,hist_gradient_boosting_v0_1,163,644.573524905808,855.9055928934192,0.5979340696544234,0.5997567927898463,0.609571517030628,-307.8672635506811,307.8672635506811,570.146528903686,1249.1686582451541,1631.1096175472373,129201.40000000001,17,1339.2458462236168,1706.1692247281408,-373.11432591912353,644.573524905808,91.41104294478528,34.96932515337423,65.03067484662577,0.01153381037509886,target_hour_of_day,20
test,hist_gradient_boosting_v0_1,163,594.9573196146019,767.1854810863813,0.5649592653712445,0.5661673065854025,0.5747155897338015,-258.3682769655987,258.3682769655987,494.03874462802196,1161.294063696094,1384.3312285245995,124993.60000000002,17,972.8682821121834,1308.1794614131386,-832.1170841465578,594.9573196146019,98.77300613496932,34.96932515337423,65.03067484662577,0.01153381037509886,target_hour_of_day,21
test,hist_gradient_boosting_v0_1,163,470.3307921637752,596.8034508539225,0.46673863369833296,0.46692043813983275,0.46994408296225537,-64.273762964231,64.273762964231,379.4347584779025,980.9452343320388,1184.3868992923615,121016.20000000001,17,857.6136988940005,1038.5799091360304,-67.8533521741954,470.3307921637752,100.0,41.104294478527606,58.895705521472394,0.01153381037509886,target_hour_of_day,22
test,hist_gradient_boosting_v0_1,163,499.01101931193523,667.9449126483295,0.5068299277473433,0.5066931517253258,0.5224823697993105,29.17452598224025,29.17452598224025,342.3976259298215,1068.124442649371,1295.947370357656,114700.20000000001,17,1038.7955335831948,1268.779377359916,364.73343392565283,499.01101931193523,100.0,47.85276073619632,52.14723926380368,0.01153381037509886,target_hour_of_day,23
test,lasso_regression_v0_1,163,456.72431396971837,570.9523304677318,0.49991144838475987,0.5002996835354038,0.499247053898089,-75.0996990495601,75.0996990495601,388.34425034165906,971.6520389388783,1139.6021452169534,109017.8,17,584.6304136005972,663.7410797296183,-260.93674206179105,456.72431396971837,99.38650306748467,45.39877300613497,54.601226993865026,0.0007578584233988168,target_hour_of_day,0
test,lasso_regression_v0_1,163,562.8153902119304,708.3725421011821,0.64659236745062,0.6471285078949655,0.6371046451241481,-54.92351997322683,54.92351997322683,462.49422407193924,1150.897331457294,1360.9256366951333,105281.8,17,673.7999350707114,898.5702780338504,-163.24243038546155,562.8153902119304,99.38650306748467,46.62576687116564,53.37423312883436,0.0007578584233988168,target_hour_of_day,1
test,lasso_regression_v0_1,163,598.2775797283398,749.6363713177459,0.6894696251648096,0.6888158462923244,0.6959958694960492,120.2382377293201,120.2382377293201,503.1547780943947,1221.1782694392489,1339.3766392552848,102884.20000000001,17,1000.4245555475158,1116.6759459385341,-354.94213577258824,598.2775797283398,98.77300613496932,61.34969325153374,38.65030674846626,0.0007578584233988168,target_hour_of_day,2
test,lasso_regression_v0_1,163,449.6411059944722,589.7974588285817,0.5266070131713186,0.5252272268508055,0.5333241860448965,221.2065540912559,221.2065540912559,356.75854520875146,940.1772479884974,1084.4941672059329,99984.8,17,693.8399950432358,962.5139582391911,370.6761813783138,449.6411059944722,96.31901840490798,67.48466257668711,32.515337423312886,0.0007578584233988168,target_hour_of_day,3
test,lasso_regression_v0_1,163,523.1508093473424,624.7083076602987,0.6286246394718233,0.6264087789835501,0.6275665667568749,371.9762066034167,371.9762066034167,472.2889343958668,933.4985804799335,1153.515438226206,99128.6,17,695.8880462853849,840.4169689578896,81.71587431469422,523.1508093473424,76.07361963190185,79.75460122699386,20.245398773006134,0.0007578584233988168,target_hour_of_day,4
test,lasso_regression_v0_1,163,465.99806380458523,604.5862044670633,0.5511148073926713,0.549990798422917,0.5579540619988969,129.43455873664865,129.43455873664865,368.26050800521625,917.725654586003,1423.0908496344798,99516.6,17,745.5150545410082,821.072328044326,-38.92435389406712,465.99806380458523,77.91411042944786,57.668711656441715,42.331288343558285,0.0007578584233988168,target_hour_of_day,5
test,lasso_regression_v0_1,163,1003.3450897572718,1251.2807926602652,1.1478381104938018,1.156026107530205,1.1727662895403155,-720.2724696910011,720.2724696910011,812.448326585727,2242.3696229513334,2475.386975251236,102287.8,17,1571.8492294951702,1807.1408503393166,-1499.6467348857714,1003.3450897572718,93.86503067484662,26.380368098159508,73.61963190184049,0.0007578584233988168,target_hour_of_day,6
test,lasso_regression_v0_1,163,1737.758139195752,2126.7161606720265,1.9079240913799962,1.9328807451518308,1.93966381453777,-1443.06957564461,1443.06957564461,1470.9093512176187,3578.7282975838116,3840.6662432992816,107487.20000000001,17,2808.893548663329,3066.229322471334,-2790.1902355797956,1737.758139195752,97.54601226993866,22.699386503067483,77.30061349693251,0.0007578584233988168,target_hour_of_day,7
test,lasso_regression_v0_1,163,595.550031714718,736.5020894977123,0.6411808357411302,0.640540748753625,0.6406663453225914,104.70907743515326,104.70907743515326,474.3767381757207,1255.068814214293,1504.910257254202,111487.6,17,455.2848243890022,493.2771383731134,35.838375941884486,595.550031714718,100.0,57.668711656441715,42.331288343558285,0.0007578584233988168,target_hour_of_day,8
test,lasso_regression_v0_1,163,1234.6650067571645,1561.9305609019332,1.2825372881334556,1.2732298193277074,1.3032084125088972,747.3121137828509,747.3121137828509,939.3654717654426,2600.903283133108,3108.8379535486297,113333.8,17,1780.0159619432045,2093.4947468948685,1503.6354138997644,1234.6650067571645,85.88957055214725,68.09815950920245,31.901840490797547,0.0007578584233988168,target_hour_of_day,9
test,lasso_regression_v0_1,163,683.6606631864875,898.366057865854,0.7077850784992342,0.7049130515271358,0.7137126966076085,402.61068558003547,402.61068558003547,553.5811320751382,1400.9089550796518,1751.2195551142315,113104.6,17,928.4747102179587,1171.517929462947,798.9894847973252,683.6606631864875,92.02453987730061,66.25766871165644,33.74233128834356,0.0007578584233988168,target_hour_of_day,10
test,lasso_regression_v0_1,163,524.9809250905384,681.446840201791,0.5472689137618006,0.5467009684033348,0.541347521232619,92.15889951981009,92.15889951981009,403.6085031708935,1071.6896109324216,1479.967072503151,115049.40000000001,17,610.8772526833551,812.9881272460202,25.327145518000606,524.9809250905384,92.63803680981594,53.987730061349694,46.012269938650306,0.0007578584233988168,target_hour_of_day,11
test,lasso_regression_v0_1,163,721.713598519993,876.7980659090249,0.7442001190257752,0.7419262554572903,0.7348103074594289,315.8187916281022,315.8187916281022,610.6685739612585,1492.5096419876327,1696.2650772687368,117252.0,17,1095.177936760825,1323.3549344313826,-277.662458887988,721.713598519993,84.04907975460122,69.32515337423312,30.67484662576687,0.0007578584233988168,target_hour_of_day,12
test,lasso_regression_v0_1,163,593.1846675025,759.9697338674241,0.5984871897730011,0.5969064402979052,0.5957150677568732,206.70153167476298,206.70153167476298,491.3464886413276,1150.659078286111,1480.6211297978473,120855.40000000005,17,781.6697937595771,876.8227989990224,-482.9310364793089,593.1846675025,82.20858895705521,66.25766871165644,33.74233128834356,0.0007578584233988168,target_hour_of_day,13
test,lasso_regression_v0_1,163,568.9759588887889,731.912252263437,0.5741180444429624,0.5731886926073627,0.5632897390402674,102.73293124610149,102.73293124610149,477.14312802920176,1161.3289118650573,1373.7873852075968,126035.60000000008,17,685.1198738063634,956.9302494996937,-210.5679083773678,568.9759588887889,77.91411042944786,53.987730061349694,46.012269938650306,0.0007578584233988168,target_hour_of_day,14
test,lasso_regression_v0_1,163,563.8393995218263,722.9431120057814,0.5660525584925333,0.5639092137825586,0.5524596459328152,353.0653402361612,353.0653402361612,473.5470102984982,1158.329587094946,1451.5180399288658,125807.00000000001,17,633.11294454544,781.5004844754499,-27.535555888748014,563.8393995218263,77.91411042944786,73.61963190184049,26.380368098159508,0.0007578584233988168,target_hour_of_day,15
test,lasso_regression_v0_1,163,603.6296370512987,759.9879063931818,0.5820730206300149,0.5824471069824549,0.58495444600436,-121.52112294759976,121.52112294759976,522.4047513674013,1209.4188835973619,1481.985616918112,127156.6,17,838.989876058361,987.920106775913,-446.32194833046333,603.6296370512987,76.07361963190185,43.558282208588956,56.44171779141104,0.0007578584233988168,target_hour_of_day,16
test,lasso_regression_v0_1,163,1069.8934868853153,1291.4973254315246,1.0351088877687538,1.0428998721401301,1.0181329803324275,-1019.8568887193466,1019.8568887193466,975.4005539775826,2107.7746364013237,2368.355296324938,129185.80000000002,17,1211.086190643715,1378.7529206761426,-1174.2507827155728,1069.8934868853153,90.1840490797546,9.202453987730062,90.79754601226993,0.0007578584233988168,target_hour_of_day,17
test,lasso_regression_v0_1,164,1230.4682611908895,1528.2142778022846,1.153194363165101,1.162915274790514,1.1458132060607207,-1146.6352037303461,1146.6352037303461,962.5477883101121,2534.7735747516,2721.0003146695153,131524.1,17,1262.7413330803495,1429.2525919466536,-1262.7413330803495,1230.4682611908895,86.58536585365853,9.75609756097561,90.2439024390244,0.0007578584233988168,target_hour_of_day,18
test,lasso_regression_v0_1,163,1110.326295899363,1331.283198675986,1.0615100851296018,1.0564659544392638,1.0359163601935122,601.0349689562719,601.0349689562719,988.79293647944,2096.758132902603,2377.548212435459,131839.0,17,729.0569207687445,911.0092550331874,-368.2079003870227,1110.326295899363,84.66257668711657,66.87116564417178,33.12883435582822,0.0007578584233988168,target_hour_of_day,19
test,lasso_regression_v0_1,163,677.3326162031452,857.2679017157271,0.6591777177332147,0.661346968195124,0.640551705026374,-347.92846005247253,347.92846005247253,587.9742668304243,1483.0718786177956,1765.612100879442,129201.40000000001,17,507.1040687167243,660.5464591080438,-295.4332122024875,677.3326162031452,88.34355828220859,31.901840490797547,68.09815950920245,0.0007578584233988168,target_hour_of_day,20
test,lasso_regression_v0_1,163,796.8075644702609,987.0498911814857,0.7693945586841165,0.7722782035412663,0.7696984543622731,-493.4519890632051,493.4519890632051,688.5114733371738,1537.8229055119737,1852.9521731854418,124993.60000000002,17,1118.476687354141,1364.0660711134226,-983.9145080429126,796.8075644702609,98.15950920245399,26.993865030674847,73.00613496932516,0.0007578584233988168,target_hour_of_day,21
test,lasso_regression_v0_1,163,679.4791192792925,859.9350231984439,0.6656497774078152,0.6649670066812837,0.6789204468894687,124.98162618914733,124.98162618914733,628.6121146074438,1386.730220308915,1693.850912826829,121016.20000000001,17,1167.833497170536,1378.7826584644763,-1077.6923493411286,679.4791192792925,100.0,65.03067484662577,34.96932515337423,0.0007578584233988168,target_hour_of_day,22
test,lasso_regression_v0_1,163,745.10499224058,932.3459683692222,0.7735945660522583,0.7704079321326781,0.780151553831316,450.53426133232205,450.53426133232205,614.0447657893383,1494.363831058236,1846.7944797469531,114700.20000000001,17,1158.840315431906,1387.0161225278412,875.3524157415736,745.10499224058,100.0,68.71165644171779,31.28834355828221,0.0007578584233988168,target_hour_of_day,23
test,linear_regression_v0_1,163,456.87220401603645,570.9791147744844,0.5000647808626165,0.5004477193516225,0.4994087130602286,-74.22866883117463,74.22866883117463,387.74876225643675,972.4799008830161,1138.6360003610291,109017.8,17,584.3455696712173,663.2976059047469,-259.7785743313314,456.87220401603645,99.38650306748467,45.39877300613497,54.601226993865026,0.0008254280606479427,target_hour_of_day,0
test,linear_regression_v0_1,163,563.1685032300517,708.7608664501312,0.6469345748110257,0.6474649535143342,0.6375043675695741,-54.10204074374963,54.10204074374963,460.1025259186863,1150.2616037591274,1361.6114329307777,105281.8,17,673.4439680426893,898.3684827206685,-161.8619530113176,563.1685032300517,99.38650306748467,46.62576687116564,53.37423312883436,0.0008254280606479427,target_hour_of_day,1
