split,model_version,prediction_count,mae,rmse,mape,smape,wape,bias,absolute_bias,median_absolute_error,p90_absolute_error,p95_absolute_error,peak_threshold_mw,peak_prediction_count,peak_hour_mae,peak_hour_rmse,peak_hour_bias,ramp_mae,directional_accuracy,overprediction_rate,underprediction_rate,prediction_latency_ms,slice_column,slice_value
test,gradient_boosting_v0_1,1644,551.1690559919233,697.5100362391481,0.591582909963018,0.5918169879330817,0.5927401858594361,-34.997350711541884,34.997350711541884,453.70691563907894,1141.35221982424,1379.5469801796,109383.20000000001,165,655.356233164658,796.3475137901124,-95.35306303306565,551.1690559919233,94.40389294403893,48.78345498783455,51.21654501216545,0.002235573726398463,temperature_bucket,60-80F
test,gradient_boosting_v0_1,319,765.3065608768478,1002.4429262989289,0.6333243691916025,0.6343148279347844,0.6395432480632234,-201.74538663566568,201.74538663566568,628.1887363469723,1572.4417636026042,1857.4225439468091,140240.4,32,1222.4309012675794,1641.0452121969315,-817.5491644943077,765.3065608768478,97.17868338557993,40.12539184952978,59.87460815047022,0.0022355737263984633,temperature_bucket,80-90F
test,gradient_boosting_v0_1,246,710.9880340919593,921.0919458778421,0.6323176434772037,0.6332638842098065,0.64324807602354,-206.35162484155705,206.35162484155705,547.814453365354,1533.91997319855,1862.4643834124217,125368.0,25,1023.0854056991078,1183.8449181871051,-641.5919283128565,710.9880340919593,88.6178861788618,37.80487804878049,62.19512195121951,0.002235573726398464,temperature_bucket,<30F
test,gradient_boosting_v0_1,39,1556.8241316529784,2055.890477825868,1.0561534275330884,1.064523147598088,1.0891236972012508,-1216.7131343063443,1216.7131343063443,1287.3882532669522,2919.3221234792336,4670.413397837734,151976.6,4,4737.777509387248,4818.487613963874,-4737.777509387248,1556.8241316529784,79.48717948717949,25.64102564102564,74.35897435897436,0.002235573726398463,temperature_bucket,>90F
test,hist_gradient_boosting_v0_1,1665,536.81570214225,711.4815033189425,0.5878259712130756,0.588735937319437,0.5904114641173492,-139.00407712682446,139.00407712682446,405.7030478872475,1177.5028235586362,1456.859192144579,107201.8,167,731.3356352845123,943.2384405495782,-377.97667233393395,536.81570214225,90.93093093093093,40.0,60.0,0.011533810375098865,temperature_bucket,30-60F
test,hist_gradient_boosting_v0_1,1644,507.4579954210618,654.2615715215092,0.5443200256217737,0.5446093182785242,0.5457322816869907,-46.54674672222237,46.54674672222237,397.54229240679706,1060.0897993224687,1295.3775092832911,109383.20000000001,165,644.3432041233809,792.4013404250534,-149.63201403349785,507.4579954210618,95.1338199513382,46.167883211678834,53.83211678832117,0.011533810375098862,temperature_bucket,60-80F
test,hist_gradient_boosting_v0_1,319,780.6578029526084,1060.0967044470183,0.6376586013362332,0.6383338805904197,0.6523718107867522,-145.45266885558863,145.45266885558863,563.6064739844296,1714.1910669078986,2113.5351299169197,140240.4,32,1295.8651977348936,1742.7585585723918,-666.1014739444172,780.6578029526084,97.17868338557993,43.260188087774296,56.739811912225704,0.01153381037509886,temperature_bucket,80-90F
test,hist_gradient_boosting_v0_1,246,770.8863361543048,977.9183662226733,0.682980401103209,0.6844405868270241,0.6974395190734762,-278.32557287613935,278.32557287613935,634.9696157963117,1674.6129063172411,1891.4918790369848,125368.0,25,1002.474544479663,1255.7231528715079,-464.84144830953215,770.8863361543048,88.21138211382113,36.99186991869919,63.00813008130082,0.011533810375098864,temperature_bucket,<30F
test,hist_gradient_boosting_v0_1,39,1676.1819819137977,2110.8504126688754,1.1436145899002519,1.1522063870134764,1.1726241135443813,-1272.4779614685312,1272.4779614685312,1519.5041359396419,3245.6318987289687,4038.713657811457,151976.6,4,4480.740852387433,4560.706020790283,-4480.740852387433,1676.1819819137977,79.48717948717949,20.51282051282051,79.48717948717949,0.011533810375098864,temperature_bucket,>90F
test,lasso_regression_v0_1,1665,806.0797603565255,1109.5247556427585,0.8799391130138318,0.8813376446489777,0.8865588871715702,-4.859187420474548,4.859187420474548,574.4125947206339,1891.0245996772956,2442.714207692165,107201.8,167,1061.6794432631139,1412.6201623012207,-129.73174724470422,806.0797603565255,85.28528528528528,55.19519519519519,44.8048048048048,0.0007578584233988166,temperature_bucket,30-60F
test,lasso_regression_v0_1,1644,676.2467756623206,857.2869631530168,0.7238956412023984,0.7243007799977643,0.7272517118573545,-28.590806983276327,28.590806983276327,560.0528478863271,1402.981364723026,1670.6526910355637,109383.20000000001,165,891.2833786042778,1114.2420595353612,-425.19541079257164,676.2467756623206,93.3698296836983,51.82481751824818,48.175182481751825,0.0007578584233988167,temperature_bucket,60-80F
test,lasso_regression_v0_1,319,756.4235865808854,960.0099853906337,0.6294771508451755,0.6299660174365703,0.6321200185704658,-221.18219771857443,221.18219771857443,597.1499816034047,1588.3178757959101,1949.815228739842,140240.4,32,939.5910004756997,1186.0680393940393,-739.2389680976221,756.4235865808854,95.92476489028213,38.557993730407524,61.442006269592476,0.0007578584233988168,temperature_bucket,80-90F
test,lasso_regression_v0_1,246,996.672166749403,1403.783969610998,0.8808928936724905,0.8828164959277065,0.9017134226549379,-154.27766196376555,154.27766196376555,656.5643261756632,2649.9550825745464,3076.4330028964723,125368.0,25,1311.7016194032099,1811.3169627619566,85.12406531155342,996.672166749403,89.02439024390245,45.9349593495935,54.0650406504065,0.0007578584233988166,temperature_bucket,<30F
test,lasso_regression_v0_1,39,693.3613772859475,819.5454508370674,0.483382989576705,0.48436136574521155,0.4850620512443016,-340.9489242567607,340.9489242567607,675.8704601182399,1140.774354011811,1653.9294788133882,151976.6,4,993.6383767721636,1061.0764843649679,-993.6383767721636,693.3613772859475,89.74358974358975,30.76923076923077,69.23076923076923,0.0007578584233988166,temperature_bucket,>90F
test,linear_regression_v0_1,1665,805.9528514173727,1109.3087457299703,0.879849742206222,0.8812361433078415,0.8864193076244821,-3.523140764441173,3.523140764441173,575.1481138723611,1891.6487295215168,2441.2975542985832,107201.8,167,1060.657979975981,1411.8632734126,-127.38035445944271,805.9528514173727,85.28528528528528,55.4954954954955,44.5045045045045,0.0008254280606479426,temperature_bucket,30-60F
test,linear_regression_v0_1,1644,676.2748815929637,857.2355503888302,0.7239430698403798,0.7243414666786333,0.7272819376372165,-27.72645991062834,27.72645991062834,559.9151043002566,1402.0706918840008,1669.7115182508005,109383.20000000001,165,890.9176566869272,1113.908761181887,-424.2615016673901,676.2748815929637,93.3698296836983,51.94647201946472,48.05352798053528,0.0008254280606479427,temperature_bucket,60-80F
test,linear_regression_v0_1,319,756.0895435280963,959.6639680536325,0.6292309743367317,0.6297146489967528,0.6318408690245259,-220.18849955059676,220.18849955059676,595.8795982676093,1589.005975615393,1948.7868120992773,140240.4,32,938.8694393891146,1185.2454022904021,-738.0100405157209,756.0895435280963,95.92476489028213,38.557993730407524,61.442006269592476,0.0008254280606479428,temperature_bucket,80-90F
test,linear_regression_v0_1,246,997.0145529295908,1403.8490175102588,0.8812248158893004,0.8831373408657626,0.9020231877158144,-152.79323884666928,152.79323884666928,656.6602661995712,2649.860056956546,3075.853273852994,125368.0,25,1311.72954693191,1811.330565760279,86.89877116848831,997.0145529295908,88.6178861788618,45.9349593495935,54.0650406504065,0.0008254280606479428,temperature_bucket,<30F
test,linear_regression_v0_1,39,692.9172539594721,819.0170258355658,0.48309093636318695,0.4840650712366922,0.4847513512560951,-339.6784641761829,339.6784641761829,674.9640891290765,1139.7707851159048,1652.4382999547033,151976.6,4,992.2496447058656,1059.755767220599,-992.2496447058656,692.9172539594721,89.74358974358975,30.76923076923077,69.23076923076923,0.0008254280606479425,temperature_bucket,>90F
test,linear_svr_v0_1,1665,72662.30330329566,73547.98588673034,79.60245105766882,132.37978603610034,79.91691880143533,-72662.30330329566,72662.30330329566,71720.99999999188,88941.79999999232,93405.79999999265,107201.8,167,93663.7365269386,93709.90880038163,-93663.7365269386,72662.30330329566,58.7987987987988,0.0,100.0,0.0007761052867134432,temperature_bucket,30-60F
test,linear_svr_v0_1,1644,74726.618613131,75753.38001704452,80.0240722145628,133.55307513330752,80.36276587712416,-74726.618613131,74726.618613131,73221.49999999226,91123.19999999231,97242.8499999925,109383.20000000001,165,99155.45454544692,99382.00350327897,-99155.45454544692,74726.618613131,50.72992700729927,0.0,100.0,0.000776105286713443,temperature_bucket,60-80F
test,linear_svr_v0_1,319,101404.55172413029,102537.23509744117,84.48463692014745,146.38101451959596,84.74067738781798,-101404.55172413029,101404.55172413029,101775.99999999248,121980.3999999926,125186.89999999233,140240.4,32,126057.90624999245,126094.17428316959,-126057.90624999245,101404.55172413029,19.122257053291534,0.0,100.0,0.000776105286713443,temperature_bucket,80-90F
test,linear_svr_v0_1,246,92270.92276421988,92957.73633641933,83.30033975266237,142.83871898353163,83.47973621919544,-92270.92276421988,92270.92276421988,92514.99999999239,107107.99999999213,111560.2499999922,125368.0,25,111487.35999999216,111522.05301839745,-111487.35999999216,92270.92276421988,55.28455284552846,0.0,100.0,0.0007761052867134433,temperature_bucket,<30F
test,linear_svr_v0_1,39,124682.82051281302,124945.00001281865,87.18347709793602,154.5734493696453,87.22566132772666,-124682.82051281302,124682.82051281302,127136.99999999253,133716.5999999925,135094.99999999252,151976.6,4,135151.24999999252,135153.73142739336,-135151.24999999252,124682.82051281302,7.6923076923076925,0.0,100.0,0.0007761052867134432,temperature_bucket,>90F
test,mlp_neural_network_v0_1,1665,915.7640133917207,1195.2724218222256,1.0032173578316377,1.004753295858392,1.00719403284018,-85.42707178531913,85.42707178531913,710.9046920507535,1987.5869741985196,2437.2048600382773,107201.8,167,1140.7108168840105,1432.7297018316012,46.76020360045255,915.7640133917207,82.34234234234235,47.86786786786787,52.132132132132135,0.001475849731104368,temperature_bucket,30-60F
