split,model_version,prediction_count,mae,rmse,mape,smape,wape,bias,absolute_bias,median_absolute_error,p90_absolute_error,p95_absolute_error,peak_threshold_mw,peak_prediction_count,peak_hour_mae,peak_hour_rmse,peak_hour_bias,ramp_mae,directional_accuracy,overprediction_rate,underprediction_rate,prediction_latency_ms,slice_column,slice_value
validation,extra_trees_v0_1,488,681.0454352110311,948.4753730758986,0.6513004059641504,0.651746940451255,0.6586358497972223,-111.11043652885645,111.11043652885645,504.7805555555533,1434.9685555555277,1924.102217171729,118272.3,49,1031.272732426306,1324.147656389741,-318.4774943310643,681.0454352110311,89.95901639344262,44.4672131147541,55.5327868852459,0.01722151801541567,target_season,winter
validation,gradient_boosting_v0_1,2207,532.1738039970791,692.799228162326,0.6330699100106517,0.6334998698499983,0.6341809644464377,-32.535143420186934,32.535143420186934,434.03416738942906,1150.0155512859262,1401.7677163990868,93963.6,221,730.7493581480713,941.9280335443881,-168.9304068916746,532.1738039970791,88.89895786135025,49.29768917082012,50.702310829179886,0.0022368515206659394,target_season,spring
validation,gradient_boosting_v0_1,1218,792.4243978232095,1353.0223798672973,0.7009307733377071,0.7041019274196987,0.7333230123367956,-286.9001726263681,286.9001726263681,569.7468068728267,1487.949940776135,1914.4615312499925,135088.9,122,2138.0394494474926,3509.4892461971376,-1645.500077710094,792.4243978232095,95.73070607553366,41.050903119868636,58.94909688013136,0.0022368515206659394,target_season,summer
validation,gradient_boosting_v0_1,488,632.3420794492794,853.0926730501046,0.6091636696477893,0.6096434684240783,0.6115350626079241,-106.18914136539681,106.18914136539681,471.68054650021804,1319.7168277402875,1666.8483517387829,118272.3,49,909.2798672201859,1189.0444178702269,-459.2152661712203,632.3420794492794,91.18852459016394,44.05737704918033,55.942622950819676,0.0022368515206659394,target_season,winter
validation,hist_gradient_boosting_v0_1,2207,474.8193341000352,608.6394754260939,0.5652396258057206,0.5657511902189686,0.5658327805233876,-67.91309359637035,67.91309359637035,388.0425933032675,987.3294973726444,1240.5596458432865,93963.6,221,681.0890380154657,843.7468987017442,-236.3764596869726,474.8193341000352,90.89261440869959,47.16810149524241,52.83189850475759,0.38888875543129886,target_season,spring
validation,hist_gradient_boosting_v0_1,1218,792.8115530419194,1394.0790614369987,0.6893771027033853,0.6924954789499553,0.7336812923594782,-255.29188034295626,255.29188034295626,539.4231145181184,1541.4016585795,1933.0990615236515,135088.9,122,2349.609114705959,3661.679177275749,-1253.3597577820601,792.8115530419194,96.38752052545156,41.78981937602627,58.21018062397373,0.38888875543129886,target_season,summer
validation,hist_gradient_boosting_v0_1,488,643.7993907771307,851.8985119959974,0.6149347629865869,0.6162810554638131,0.62261537471731,-250.57313583622377,250.57313583622377,511.6845351355005,1380.5315622107855,1802.8618600513391,118272.3,49,1067.253751636577,1331.7478862488874,-606.8125024302361,643.7993907771307,89.95901639344262,37.09016393442623,62.909836065573764,0.38888875543129875,target_season,winter
validation,lasso_regression_v0_1,2207,754.9008345583367,1024.5395533396686,0.8907984004861034,0.8918556903542025,0.8996003480927713,20.164002784623968,20.164002784623968,563.518105588737,1631.365715143667,2120.2299437750567,93963.6,221,1069.6931687341403,1417.84038431864,-2.960336843830714,754.9008345583367,85.77254191209786,54.87086542818306,45.12913457181695,0.0007152312820543575,target_season,spring
validation,lasso_regression_v0_1,1218,781.0027557294177,969.3559451839467,0.7350088555064319,0.736052479547456,0.7227532305266189,-202.52506780621934,202.52506780621934,654.4113307594889,1604.3892616670958,1882.761022666038,135088.9,122,885.9028118589008,1069.470515618744,-518.8644449860329,781.0027557294177,94.00656814449918,41.050903119868636,58.94909688013136,0.0007152312820543574,target_season,summer
validation,lasso_regression_v0_1,488,858.0967959667507,1205.14719093581,0.8253691276463088,0.8272248095501971,0.8298613913251003,-110.19329460628039,110.19329460628039,591.6853447167741,2020.5123666028624,2572.239102807278,118272.3,49,1106.2438802501508,1531.5340031033263,-273.0331076274944,858.0967959667507,87.29508196721312,50.0,50.0,0.0007152312820543574,target_season,winter
validation,linear_regression_v0_1,2207,754.9561161825394,1024.511465714171,0.8908611042664195,0.8919091556678558,0.8996662261076035,21.069268060177127,21.069268060177127,564.0018437498074,1631.3758553905097,2120.3280261280765,93963.6,221,1069.7309509890267,1417.8194479737513,-1.7936919883507376,754.9561161825394,85.77254191209786,54.87086542818306,45.12913457181695,0.0009982110907478601,target_season,spring
validation,linear_regression_v0_1,1218,780.8029063459952,969.1244963449478,0.7348514120816448,0.7358884991587127,0.7225682865089086,-201.61562055219096,201.61562055219096,654.496877350437,1603.0065808540123,1881.9103537193187,135088.9,122,885.3593092140778,1068.9069258031952,-517.7408735180771,780.8029063459952,94.00656814449918,41.050903119868636,58.94909688013136,0.0009982110907478601,target_season,summer
validation,linear_regression_v0_1,488,858.750122960416,1205.7113411157272,0.8258079611909284,0.8276566986828188,0.8304932207999353,-108.97867288296847,108.97867288296847,595.7712837709187,2020.6921362316673,2572.604045702554,118272.3,49,1119.4326709321635,1536.1735150378554,-262.68811927282826,858.750122960416,87.29508196721312,50.204918032786885,49.795081967213115,0.00099821109074786,target_season,winter
validation,linear_svr_v0_1,2207,65655.13366560181,66149.92675755442,78.03788456533482,128.06910051201888,78.23992025947159,-65655.13366560181,65655.13366560181,65822.99999999221,75703.59999999225,79053.49999999239,93963.6,221,80305.65158370289,80426.94873047103,-80305.65158370289,65655.13366560181,49.02582691436339,0.0,100.0,0.0011096345515407141,target_season,spring
validation,linear_svr_v0_1,1218,89799.3932676443,91870.1508875682,82.54631689643969,140.80425732982715,83.10188550218909,-89799.3932676443,89799.3932676443,87695.99999999242,116828.89999999231,123078.84999999244,135088.9,122,124920.40983605807,125094.60112014409,-124920.40983605807,89799.3932676443,48.029556650246306,0.0,100.0,0.0011096345515407141,target_season,summer
validation,linear_svr_v0_1,488,85142.4241803202,85818.21297287248,82.15162676149747,139.50117274564985,82.34083954534444,-85142.4241803202,85142.4241803202,83779.49999999224,100012.29999999206,104661.79999999217,118272.3,49,104937.04081631881,104978.25526570268,-104937.04081631881,85142.4241803202,58.19672131147541,0.0,100.0,0.0011096345515407141,target_season,winter
validation,mlp_neural_network_v0_1,2207,1057.9080524488434,1364.7773925541105,1.2617006390115326,1.263881901409862,1.2606880383036334,-133.26199030902555,133.26199030902555,840.3274891174369,2246.330813012252,2810.0899758707774,93963.6,221,1158.0714365562153,1580.0330356175145,-528.595384474093,1057.9080524488434,81.87584956955143,47.84775713638423,52.15224286361577,0.0015428060309727236,target_season,spring
validation,mlp_neural_network_v0_1,1218,1144.3552784074193,1465.6785040890259,1.0695606148024044,1.0624336550806708,1.0590058335539327,729.8733288291943,729.8733288291943,942.4742488807606,2296.371432978824,2945.7611533110016,135088.9,122,1490.1700384155895,1907.4258993039703,1181.056466595109,1144.3552784074193,92.52873563218391,70.85385878489326,29.14614121510673,0.0015428060309727238,target_season,summer
validation,mlp_neural_network_v0_1,488,1148.5897001368035,1471.8877932853036,1.1056560638469304,1.1140370773410362,1.1107957180324217,-834.3744504055047,834.3744504055047,931.1212761168426,2498.467181809436,2973.405843690541,118272.3,49,1180.5878265750273,1529.4554521785633,-694.7473393936858,1148.5897001368035,84.22131147540983,23.770491803278688,76.22950819672131,0.0015428060309727238,target_season,winter
validation,random_forest_v0_1,2207,574.9235974123841,767.1821904067584,0.680437174034298,0.6799622152356662,0.6851250451478487,59.939862311037494,59.939862311037494,444.7309678766178,1224.8616077635352,1527.4768783516365,93963.6,221,895.2263713314042,1203.2959560362685,-99.3326381598777,574.9235974123841,89.12550974173085,54.78024467603081,45.21975532396919,0.015309097878375503,target_season,spring
validation,random_forest_v0_1,1218,872.9227403700348,1514.3272155066168,0.7712455686361948,0.7753505980574538,0.8078175473444459,-349.2409934553988,349.2409934553988,597.9106930180787,1634.8964714164276,2223.1322963025787,135088.9,122,2361.410571841834,3915.5446993069554,-1991.2663548853886,872.9227403700348,96.05911330049261,39.983579638752055,60.016420361247945,0.015309097878375505,target_season,summer
validation,random_forest_v0_1,488,831.3391959022615,1137.5336453266104,0.7908731482492201,0.7913032896180304,0.803984241658062,-127.72062824059677,127.72062824059677,584.1420552281197,1835.538906816533,2390.391818484852,118272.3,49,1277.581227651942,1604.4367357870963,-256.1288750725424,831.3391959022615,87.90983606557377,45.49180327868852,54.50819672131148,0.015309097878375503,target_season,winter
validation,ridge_regression_v0_1,2207,754.9967115373706,1024.4207116610844,0.8908900582829804,0.8919417757336708,0.8997146027865862,20.613248036213257,20.613248036213257,564.7501147208241,1633.9828920357659,2117.5034992495766,93963.6,221,1070.4312043607913,1418.256890765943,-2.084342431050659,754.9967115373706,85.77254191209786,54.87086542818306,45.12913457181695,0.0007619473516668315,target_season,spring
validation,ridge_regression_v0_1,1218,781.5909743023113,969.992316363517,0.7355619704624486,0.7366101272083667,0.7232975779961967,-203.41539660047255,203.41539660047255,655.5806448647636,1604.6972138237381,1888.5022427546467,135088.9,122,886.2359415810924,1070.0366463244707,-520.6906649044671,781.5909743023113,94.00656814449918,41.21510673234811,58.78489326765188,0.0007619473516668316,target_season,summer
validation,ridge_regression_v0_1,488,857.7108843747095,1204.9029564895507,0.8249780773917155,0.8268295772211607,0.8294881780323748,-110.31849328288143,110.31849328288143,594.4315680283617,2020.6492826606277,2570.688731307602,118272.3,49,1106.4670598651662,1531.6893077347424,-272.51875512057154,857.7108843747095,87.29508196721312,50.204918032786885,49.795081967213115,0.0007619473516668316,target_season,winter
validation,svr_rbf_v0_1,2207,5532.108916991738,6904.904184595196,6.9870612603164215,6.660347638937771,6.592504445070005,3874.1607299344837,3874.1607299344837,4600.246865138659,11515.931559416284,13342.179847747982,93963.6,221,6292.523086147098,7198.665520458898,-6292.523086147098,5532.108916991738,56.27548708654282,77.34481196193929,22.655188038060718,0.3136466394053972,target_season,spring
validation,svr_rbf_v0_1,1218,16411.246570944615,21889.803629426824,13.60387644464228,15.107945503981874,15.1872466378704,-14518.569807449163,14518.569807449163,11716.315563627846,38211.99771618624,45196.895658400885,135088.9,122,46980.23528186418,47552.01236251478,-46980.23528186418,16411.246570944615,50.32840722495895,20.114942528735632,79.88505747126436,0.3136466394053972,target_season,summer
validation,svr_rbf_v0_1,488,9925.895791226338,12755.704723616964,8.966517648173387,9.610326938845077,9.59928731836707,-9052.35196817573,9052.35196817573,7278.605514219074,22316.511986819685,25724.67134061943,118272.3,49,26345.44293181297,26511.685456715648,-26345.44293181297,9925.895791226338,57.786885245901644,16.80327868852459,83.19672131147541,0.3136466394053972,target_season,winter
